,lon,lat,near_accidents
231333,13.29153439,52.4580471140001,
231338,13.4091748160001,52.5016496540001,"1483,3583,12535"
231343,13.4223828190001,52.540679384,
231344,13.5032598560001,52.497897283,
231346,13.5921640500001,52.5463924630001,
231353,13.285930997,52.4534357100001,
231355,13.4211385450001,52.503902012,"11774,12525,16410"
231361,13.428865461,52.4812672420001,
231366,13.4376310690001,52.463568922,
231367,13.199659511,52.534546816,
231368,13.38977701,52.5317305350001,"3510,5076,6133,7492,7577,7735,7896,7933,8257,8514,8543,8652,8695,9237,9512,9560,10401,10420,11146,11182,11244,11257,11493,11754,12017,12284,12724,12728,12739,12750,13052,13077,13078,13291,13372,13383,13628,13696,13789,13862,13899,14242,14262,14302,14471,14777,14782,14959,15283,15310,15443,15674,16011,16021,16124,16463,16607,16735,17168"
231370,13.2944261440001,52.4450411600001,
231371,13.436016846,52.504019924,
231373,13.409004425,52.5413024760001,
231374,13.31014342,52.49364717,
231375,13.3251749400001,52.5025759440001,"3864,9187"
231377,13.3542757970001,52.4899858520001,
231378,13.2290853820001,52.42583131,
231381,13.422174781,52.5797872420001,
231383,13.4600228080001,52.4318059730001,
231385,13.4797176220001,52.523827021,
231387,13.438746618,52.452190468,6865
231390,13.19824685,52.533016983,
231392,13.5037952860001,52.526281166,
231393,13.541348312,52.435277211,"3246,15489,16798,16999"
231394,13.135670492,52.4489520660001,
231395,13.43896978,52.5026266950001,15037
231400,13.3707082170001,52.5234873690001,"12465,12890,13200,14414"
231401,13.4541646230001,52.52642616,
231402,13.3989325970001,52.508226521,12539
231410,13.3289696910001,52.4540815810001,
231411,13.4216249520001,52.541738819,
231413,13.5148152620001,52.482782329,
231414,13.4630456460001,52.5082627990001,
231416,13.4140085780001,52.553627604,
231423,13.4249022830001,52.499725783,"3520,4859,7595,10492,11128,12011,13295"
231426,13.410084114,52.5474034810001,
231427,13.466152358,52.5513826320001,
231439,13.3862102950001,52.5280503550001,"1994,2088,3633,4125,4864,4968,5005,5054,5094,5120,6968,7246,7625,7709,8658,9029,9289,9429,9430,9495,10061,10176,10221,10281,10356,10497,10645,10673,11629,11633,11634,11976,12077,12097,12294,12298,12360,12361,12694,13150,13175,13177,13197,13367,13681,14163,14310,14344,14873,14926,15238,15242,15688,15916,15931,16208,16556,16766,17223"
231440,13.468505695,52.562138917,
231443,13.305790314,52.4590015740001,
231444,13.521906712,52.4604870750001,
231447,13.4288223730001,52.5882816290001,
231452,13.3422970280001,52.505868783,1029
231453,13.410649354,52.550808622,11612
231457,13.635310733,52.3902345610001,
231460,13.479339989,52.5333171940001,
231462,13.60113706,52.4792366890001,3343
231466,13.2842209830001,52.575637699,
231471,13.3866067770001,52.549386057,"2591,3532,3684,5918,7972,8407,8823,8824,9389,9622,10461,11084,11901,15715"
231476,13.5947703840001,52.427864539,
231477,13.5639280840001,52.556396862,
231480,13.328257654,52.47559691,
231482,13.583227129,52.433155808,
231486,13.3889584500001,52.51562282,"2238,2488,5563,9595,9851,11690,12111,14198,14479,15705,17013"
231488,13.4058995070001,52.5139412840001,"8307,8507,11429,12142,12167,15379,16500"
231489,13.4620108600001,52.550687431,
231491,13.4056703320001,52.5016341780001,
231492,13.4583178620001,52.4728501480001,3361
231493,13.405171297,52.3866618640001,8574
231496,13.323202108,52.5112145680001,
231498,13.378531202,52.54472415,"51,1946,4188,4946,5704,5770,7822,8504,9203,9225,9259,10069,10360,10396,10700,10804,11477,11917,13159,13344,15365,15394,15507,16506"
231500,13.365454551,52.4972949100001,
231501,13.357110006,52.5235443120001,1267
231502,13.349499499,52.498392251,"3551,7887,16949"
231504,13.35020704,52.603864075,
231510,13.376626362,52.5094011510001,"5466,6310,9563,9738,10204,13875,16231"
231513,13.5644948290001,52.5440029230001,
231514,13.430608841,52.5249265050001,
231515,13.3744491840001,52.5480378560001,"4106,6673"
231517,13.3620650300001,52.524202104,
231522,13.569486308,52.4529509990001,
231524,13.376472178,52.5035878310001,
231525,13.623273039,52.529959347,
231527,13.3126211210001,52.4194256470001,
231529,13.3062012300001,52.5254245500001,"6506,9764"
231530,13.463227923,52.4241487310001,
231532,13.4138932980001,52.511566256,
231534,13.4139455710001,52.5521141740001,"642,11366"
231535,13.3533354900001,52.500938766,17134
231536,13.5648157430001,52.4454357910001,
231537,13.4346863800001,52.478705828,
231538,13.389064079,52.515551009,"2238,2488,5563,9595,9851,11690,12111,14198,14479,15705,17013"
231543,13.445771247,52.4681209170001,
231544,13.1791876020001,52.5390048520001,
231546,13.289691937,52.582584927,
231547,13.5090511700001,52.422958581,
231552,13.3553598510001,52.519686672,"31,4659,8058,16016"
231554,13.435453356,52.5090302500001,
231556,13.497037683,52.5432515970001,
231558,13.387012622,52.527141204,"2479,2738,5021,5829,6634,7336,7439,7505,7583,7705,8864,9335,9482,9487,10450,11227,11632,12269,12552,12704,13692,14848,15466,15546,16247,16263,16330,16427,16559,16685,16754"
231560,13.3390544000001,52.5028653360001,14264
231563,13.4269243310001,52.4783014440001,
231574,13.530610806,52.4222959530001,13392
231575,13.301361275,52.424177355,
231576,13.486441637,52.5337329210001,
231584,13.3307867950001,52.487366911,
231593,13.3815746120001,52.4108431390001,
231596,13.45907799,52.444582365,
231600,13.6247875610001,52.4514689750001,
231607,13.31733302,52.512185571,"2626,3286"
231608,13.4432787860001,52.512044906,
231610,13.3951514550001,52.5323338690001,"0,821,4385"
231612,13.354713723,52.5440450880001,
231618,13.58052066,52.4520655100001,
231620,13.1479902740001,52.5326197790001,
231621,13.3526516430001,52.5397095880001,
231623,13.3271334560001,52.500835609,
231624,13.3406044320001,52.488467579,965
231625,13.3770132110001,52.5085191200001,"1339,1728,2885,4918,4919,4920,7892,8208,12434,13207,13876,14123,15099"
231626,13.3771098460001,52.491541113,"292,12180"
231628,13.443715185,52.499868184,"2569,11568"
231631,13.38592872,52.4781977430001,11707
231632,13.457788173,52.5290344370001,
231633,13.2857402700001,52.5860474470001,
231635,13.411041008,52.5034960610001,"4429,9484,10955,12125,12711,12866,13214,13305"
231642,13.513987862,52.551288318,
231643,13.473227487,52.5229922720001,
231645,13.383114178,52.5516419050001,14936
231649,13.428240304,52.4934591040001,"1731,4016,8282,14814"
231650,13.2674410660001,52.5365135100001,
231652,13.4889614190001,52.502972765,
231668,13.340697721,52.4507163390001,
231676,13.3795715900001,52.4922999180001,"3514,3975,4169,9321,16415"
231677,13.4111976880001,52.525842819,"4784,12495,12918,13535,16200"
231682,13.4450365170001,52.4821789820001,
231683,13.431923409,52.466464359,"5519,6864,8914,9033,9705,10367,10630,10799"
231685,13.3336470570001,52.4231470770001,
231687,13.379919506,52.5209078440001,"2970,8626,9210,11615,11953,12400,12658,13852,13934,14394,14711,15319,15728,16273"
231688,13.4238471470001,52.486464928,15697
231690,13.4367777570001,52.5487325130001,
231691,13.353778494,52.534118805,"9127,13343"
231693,13.420776587,52.468526099,
231695,13.3992561420001,52.5437819740001,
231698,13.5414268060001,52.540354038,
231703,13.4851341680001,52.6486686490001,
231709,13.4209676420001,52.503662252,"6853,7641,10716,10868,12162,12524,12525,17084"
231710,13.2986450340001,52.422024326,
231711,13.434681266,52.4863654160001,
231713,13.351895503,52.55793901,
231716,13.32381503,52.486549375,"559,16616"
231720,13.446718876,52.5026199160001,"2900,3108,5235,6531,9944,15742"
231721,13.4506891130001,52.549633037,
231722,13.4653789930001,52.4987769740001,"5924,5928"
231725,13.534867949,52.4321838590001,
231735,13.286123903,52.5129277010001,
231736,13.3634835710001,52.6069098670001,
231737,13.5081463490001,52.4517345090001,
231738,13.346957031,52.4945035590001,"227,12841"
231740,13.400687738,52.5804261850001,1247
231741,13.405995472,52.5112406690001,"4585,15161,15491"
231742,13.378581604,52.5288467600001,"7698,11486,15100,15495,15739"
231743,13.370880148,52.409263373,
231747,13.3768474510001,52.5107426700001,14189
231750,13.379114767,52.52556014,"3411,13901,14075,14454,14712,16033,16523,16923"
231752,13.3406823660001,52.4993660150001,"7753,7903"
231754,13.3059403560001,52.522799557,
231755,13.3518135790001,52.573656213,3357
231758,13.430482592,52.485933485,"4122,10822,10937"
231759,13.3682685800001,52.525991049,"591,2169,2600,3201,4848"
231761,13.2964410770001,52.5292602820001,
231762,13.34070481,52.486497188,
231764,13.3835051500001,52.5232084030001,"3348,6268"
231767,13.299869319,52.5790822970001,"8802,9460"
231769,13.3092537040001,52.492066069,5635
231772,13.5847004570001,52.502907495,
231773,13.4332344740001,52.464869853,
231778,13.489122971,52.46727988,
231782,13.421206108,52.509838249,"8880,10118,11770"
231786,13.2812635180001,52.5129002190001,5278
231787,13.3395169820001,52.438748666,
231794,13.390928805,52.5359826010001,"13593,14358"
231796,13.282365177,52.538162222,
231797,13.418223789,52.517372347,"13548,15338"
231799,13.424385597,52.486200426,"314,10011,15259"
231800,13.300244202,52.570008896,
231804,13.3718837600001,52.5090697570001,"2616,10619"
231806,13.442796505,52.4650774230001,
231809,13.616731696,52.4468460950001,
231810,13.403821151,52.521696363,"9929,12428,16541,16542,16543"
231812,13.404320215,52.5271963800001,
231816,13.313702344,52.504422461,
231818,13.5837128150001,52.5242410390001,
231820,13.4915698080001,52.6163955050001,
231822,13.4159831110001,52.5344657800001,
231826,13.2608147660001,52.42164624,
231828,13.256484143,52.4862180280001,
231837,13.38897302,52.5156237670001,"2238,2488,5563,9595,9851,11690,12111,14198,14479,15705,17013"
231839,13.496191536,52.4322661,"4542,4548,5205,5326,5849,6302,6308"
231840,13.4351975230001,52.491224425,"1662,8573,11648,12009,12193"
231841,13.5674522460001,52.5733211610001,
231851,13.4467573200001,52.5026531390001,"2900,3108,5235,5328,6531,9944,15742"
231856,13.351568383,52.552341997,
231859,13.333268043,52.4827174070001,
231860,13.410529949,52.503366654,"4620,4966,5248,8295,9484,9492,11041,12201,12283,12629,12711,13305,16885"
231864,13.418830422,52.4760777560001,
231866,13.406745352,52.5092347350001,
231869,13.3365109220001,52.59572839,
231871,13.676777051,52.4200684140001,
231873,13.429211487,52.5566454040001,1635
231874,13.4661956480001,52.4266293950001,
231878,13.257509188,52.51043766,
231879,13.5648710580001,52.54476114,
231884,13.392283874,52.523850516,"14370,15070"
231885,13.4381376040001,52.5462866230001,
231889,13.2747423220001,52.450687461,
231893,13.427855806,52.481153078,
231899,13.3748240670001,52.4756673630001,
231900,13.353342882,52.5582474810001,
231902,13.3245322450001,52.461887807,
231906,13.322756321,52.4889604300001,"3216,16530"
231908,13.3422665590001,52.4632361860001,
231910,13.517321698,52.4447125550001,
231913,13.409429774,52.504016635,"5823,7056,9318,10670"
231914,13.358930495,52.4459069060001,
231916,13.430508504,52.5715613790001,11502
231917,13.465808656,52.4993387380001,
231918,13.456835749,52.5112787900001,
231919,13.303909178,52.5848741300001,
231920,13.4042244410001,52.5730737320001,
231925,13.304331195,52.4994580110001,"5002,8054"
231927,13.231305553,52.5382326920001,
231936,13.306724054,52.433911241,11882
231939,13.3341092000001,52.5043252830001,
231948,13.3815006900001,52.4826516320001,
231950,13.356673754,52.5251575170001,
231952,13.54140347,52.5345689070001,
231954,13.3821101090001,52.55273456,6477
231956,13.2915480680001,52.5104722770001,
231957,13.362808267,52.538474566,5758
231958,13.16544206,52.5512834690001,
231959,13.5579765790001,52.4559404550001,13208
231965,13.355548578,52.4865171910001,
231966,13.2906320110001,52.516013795,
231968,13.330837704,52.5624995410001,
231969,13.4362578870001,52.478815669,15670
231972,13.378658742,52.5283984260001,"11363,12748,15383"
231974,13.213133122,52.6072504910001,
231978,13.5740823150001,52.4565330470001,
231980,13.4970765420001,52.5080104480001,
231981,13.4849450630001,52.4939856130001,
231984,13.407628543,52.4983352950001,
231985,13.3795054990001,52.529551568,"510,2426,4172,14392,16611"
231986,13.404604788,52.5406035560001,"3793,4840,6298,6655,9872,9969,10080,10558,10953,11072,11364,17031"
231987,13.3840595250001,52.4838175990001,
231991,13.2806958850001,52.4775804590001,"2745,4522,6523"
231992,13.455541225,52.5100400330001,17202
231997,13.535638175,52.4516528240001,
231998,13.5219360300001,52.526002556,
232002,13.376314488,52.4588865050001,
232004,13.421978933,52.505081219,"2833,10940,12161,15465,15480"
232005,13.376709255,52.489351862,"1293,13332,13485"
232007,13.55840213,52.547919945,
232009,13.3576963950001,52.5389407070001,"5249,7477,15757"
232012,13.4608756280001,52.532898985,
232013,13.4005788580001,52.5289259830001,"4003,5781,6075,7488,8967,13483,14778,15303"
232017,13.313100392,52.500967646,8154
232018,13.411041008,52.5034960610001,"4429,9484,10955,12125,12711,12866,13214,13305"
232023,13.446059641,52.4524612480001,
232028,13.3849260910001,52.5166172240001,"9776,9914"
232029,13.370637263,52.5368182130001,"4026,4040,8239,8314,13118,13991,14559,15124,15518,16025,16122,16680,16711"
232030,13.3399865590001,52.5038434360001,16760
232035,13.267396676,52.512202658,
232039,13.3309609410001,52.5335707630001,11344
232043,13.3433389050001,52.5270787920001,"3067,3607"
232045,13.394900008,52.4962759810001,"1579,8722,11210"
232047,13.557354967,52.556795053,
232048,13.241856989,52.4442863080001,
232049,13.2943092510001,52.4975953690001,"495,6993"
232050,13.3842213180001,52.5556978070001,"23,722,6279"
232051,13.3403836310001,52.5511182830001,
232052,13.394462457,52.506965908,"9485,10280,14968"
232059,13.329689102,52.563161742,
232060,13.624161923,52.446934437,9218
232063,13.523136858,52.560491389,
232069,13.3327718890001,52.4690127320001,8361
232070,13.392111743,52.5077952760001,8310
232072,13.4123260850001,52.505672754,"10605,14446"
232074,13.404431608,52.5078384060001,
232077,13.565367956,52.471452372,
232079,13.525833516,52.4587802560001,
232080,13.4530500330001,52.5336421910001,
232086,13.442653599,52.4677812460001,
232087,13.452314745,52.510636166,
232088,13.3236836720001,52.4936120570001,
232089,13.4288997520001,52.4852871900001,
232090,13.289166553,52.470647581,
232094,13.402520392,52.5543009620001,
232096,13.432676831,52.5237797720001,
232098,13.1719364520001,52.550122172,
232100,13.3769285830001,52.5607576420001,
232101,13.384673838,52.4685918210001,
232113,13.2593430090001,52.4456621780001,
232115,13.3334284630001,52.5041825220001,
232118,13.431799031,52.485631749,6081
232119,13.325000092,52.500732224,"8903,15344"
232121,13.3292960260001,52.503453119,
232122,13.57901136,52.5256224180001,
232123,13.386802029,52.52746324,"2738,3164,4764,5324,7336,7582,7583,7584,7705,7925,8593,8741,9335,9428,9482,11017,11227,11515,11632,12042,12114,12269,14906,14925,15080,15769,15778,15920,16195,16330,16764,16765"
232124,13.5854842260001,52.5136603,
232129,13.361437047,52.503291113,
232140,13.4275939990001,52.545663473,"13438,13800,16281"
232142,13.4324641370001,52.465487936,"3248,3258"
232144,13.3156446080001,52.4416439730001,
232145,13.3042749410001,52.619537548,
232150,13.45937136,52.46716567,
232152,13.614871868,52.4546883030001,
232159,13.3943593330001,52.5132776020001,
232161,13.333101985,52.52701991,"550,551,1087,1714,7257,7262,7559"
232162,13.4375777980001,52.448514468,
232163,13.373544571,52.520777568,"9040,14375"
232164,13.444534112,52.501000273,"257,2032,4539"
232165,13.324406907,52.430535493,
232167,13.4579672630001,52.5288299380001,
232171,13.408973894,52.511773136,"3234,8251,11288"
232172,13.477252272,52.522987544,
232175,13.3026799740001,52.5068291690001,"5146,10408,12488,13380,13622"
232176,13.40333416,52.5083975960001,
232177,13.3884531520001,52.501805613,"8033,8871,9416,11474,14456"
232179,13.3917371630001,52.4979265490001,
232180,13.441093089,52.566417781,11503
232181,13.4083219720001,52.541343919,"13782,15376"
232183,13.4753152860001,52.4187205430001,
232185,13.439386905,52.5141168160001,
232187,13.6329256230001,52.455027225,
232189,13.511287813,52.5462980880001,
232192,13.5071411230001,52.5638803140001,
232195,13.3993325750001,52.5288930290001,"3406,5657,7489,8889,9664,11151,11318,11491,12757,13012,13096,13459,15770,16407"
232199,13.449206331,52.452384791,
232200,13.2545560130001,52.414727482,
232201,13.5018566900001,52.482288597,
232211,13.3884617210001,52.5191154280001,"2069,5052,7423,8951,10357,12557,12875,13144,13173"
232214,13.331715654,52.524091275,13727
232218,13.4197755700001,52.538209297,
232219,13.542806269,52.436049811,
232220,13.247784853,52.547213952,
232229,13.434142847,52.4966413830001,
232234,13.269273264,52.5111105240001,
232236,13.379080227,52.4481315290001,"1043,1439,16601"
232240,13.618745576,52.5158951500001,
232241,13.4278525240001,52.5454956,
232242,13.3725513740001,52.5483962820001,
232243,13.3872929830001,52.5260741590001,"5051,8418,8956,11628,11841,11977,13457,14689,15722,15768,15929,15992,16883"
232245,13.4407415790001,52.461478178,
232250,13.348676009,52.5150491630001,"885,2334,4888,12941,14541"
232252,13.372300656,52.556681471,"9464,9496,13749"
232254,13.4381585580001,52.46705997,
232256,13.428913215,52.4857031720001,
232261,13.315502494,52.51793788,9636
232263,13.480740763,52.499132058,14750
232265,13.351544323,52.5263627790001,2039
232266,13.420870215,52.524961304,
232270,13.394234243,52.564989058,
232272,13.578305533,52.443927198,2513
232274,13.304958431,52.504300463,
232276,13.39010669,52.5502085040001,"1942,6011,8883,9058,12263"
232278,13.404700803,52.422154022,
232284,13.394813916,52.543116463,2314
232285,13.390250791,52.5353934950001,"119,703,1062,4834,6645,13756,14209"
232290,13.3055786360001,52.6016675010001,
232292,13.392625437,52.584694568,
232294,13.508688153,52.511526727,
232296,13.5752594910001,52.4538389530001,1194
232298,13.295976502,52.5021423200001,
232302,13.5572625450001,52.507159911,
232307,13.4673014100001,52.5169923990001,
232308,13.331531054,52.5039363480001,"6466,7997,14710"
232314,13.5155555150001,52.420806579,153
232317,13.4352690810001,52.4704208030001,
232318,13.377395909,52.5289080380001,"1985,8389,8390,10138,11091,11647,11760,12851,14413,15011,15063,15522,16522,16613,16614,17194"
232320,13.496497192,52.5340302070001,
232323,13.6839737940001,52.4434589470001,
232325,13.42729581,52.5261568330001,
232327,13.602155602,52.5360881450001,
232328,13.349225216,52.5302368280001,
232329,13.3790850550001,52.5529060590001,7889
232332,13.3934841650001,52.5122442410001,
232335,13.4449243350001,52.452444482,
232336,13.2635943720001,52.500364661,
232340,13.318186972,52.5089452490001,"2034,3621,5701,7253,9642,13907"
232341,13.485872865,52.6159526430001,"4996,5128,7049,7240,7334"
232344,13.3820798470001,52.493101708,
232347,13.56860313,52.5694514690001,
232349,13.3269228500001,52.585082594,
232352,13.3381359790001,52.451108649,
232355,13.341565046,52.474990667,
232357,13.424566908,52.5469527920001,
232359,13.4271325940001,52.505410639,
232361,13.573078884,52.47237741,
232363,13.4592766590001,52.5012022240001,
232368,13.391243183,52.555173885,11815
232369,13.425359574,52.479861471,3086
232371,13.380899589,52.5162470000001,"415,455,464,491,524,918,1450,1927,3549,3783,4173,4345,4433,6280,7955,8187,8392,11704,11705,12620,12848,13255,14312,14530,15012,15055,15065,15496,15942,15986"
232372,13.396784618,52.537681665,
232374,13.37356527,52.4877282570001,"328,1318"
232376,13.221526027,52.539015008,
232382,13.309610584,52.4314060300001,
232383,13.4347128540001,52.5044322900001,
232390,13.330073149,52.503462933,
232395,13.353332344,52.5836573560001,
232397,13.426665153,52.565025072,
232400,13.3411106660001,52.5200839830001,"2790,6761,16220"
232401,13.182922558,52.5341235080001,
232402,13.428782916,52.5720603030001,
232404,13.2995287900001,52.5194780730001,"1849,6475"
232408,13.5545575470001,52.5138957140001,
232411,13.562708683,52.4460501790001,"2472,2474"
232417,13.3833386380001,52.548583513,"1944,4186,11320,11414,14291,17011"
232419,13.4432251550001,52.501075459,"940,10511"
232422,13.3927741790001,52.412710394,
232423,13.3640389390001,52.5272065770001,9926
232430,13.3670570950001,52.4458748270001,
232431,13.324117443,52.460511459,"1089,10527,10830"
232433,13.4690163600001,52.5315264970001,"2427,6460"
232437,13.395298272,52.528137751,"2425,4506,5782,6932,9499,11821,14249,14892,15232,16366,16701,16898,17000,17015"
232438,13.454867619,52.4530000490001,
232443,13.3510800650001,52.5104066640001,2306
232453,13.2205871780001,52.4374869260001,
232457,13.351198561,52.4862769750001,
232458,13.2767016290001,52.4263724300001,4545
232459,13.4340950980001,52.4431956990001,
232462,13.402617767,52.565305634,
232463,13.551775118,52.4284588790001,
232465,13.3996757580001,52.522961954,
232466,13.621913685,52.446480916,
232468,13.5862508180001,52.4358454860001,
232469,13.412179328,52.498752272,
232470,13.459157292,52.5259645040001,13781
232471,13.394711267,52.532282749,"0,7493,15820"
232475,13.448022184,52.549189991,
232476,13.454520125,52.5095777700001,
232478,13.383616026,52.5551423700001,6537
232479,13.507833788,52.546246442,
232482,13.363463488,52.419308492,
232487,13.416694756,52.519451062,13425
232489,13.3963076900001,52.517354756,"558,2376,12960,15062"
232490,13.437086268,52.523542567,
232493,13.2841444480001,52.4867909590001,"58,80,88,130,143,264,289,339,4228,4284,4357,4373,4499,4505,7216"
232494,13.616978992,52.540000311,
232497,13.5056042750001,52.4768357140001,
232502,13.6011200410001,52.4792388180001,3343
232506,13.514779117,52.4687795180001,
232507,13.1479914770001,52.5325944630001,
232509,13.4026003770001,52.5238870740001,
232511,13.421133232,52.5097789390001,8880
232516,13.398874839,52.5326072940001,"1350,3995,4872,15294"
232517,13.533730769,52.431635801,
232518,13.3122908130001,52.4303396620001,"2346,2562"
232519,13.406289869,52.5540467380001,
232523,13.368646869,52.4844537180001,14222
232524,13.426951812,52.475732183,"8863,10196,11152,11205,12132,12619,14897"
232525,13.4112846740001,52.499094423,
232529,13.380930114,52.5163706330001,"415,455,464,491,524,918,1927,3783,4173,4345,4433,5027,5535,6280,7920,7955,8187,8392,9899,11704,11705,12620,12848,13255,14312,14501,14530,15012,15055,15065,15496,15942,15986"
232531,13.2958535760001,52.481161914,
232533,13.1967253670001,52.562886947,
232537,13.348210071,52.470467758,
232538,13.3951300160001,52.5280924370001,"2425,4506,5782,9090,9499,11821,12459,14127,14892,15232,16366,16701,16898,17000,17015"
232540,13.4416083580001,52.5043907680001,
232542,13.350025595,52.502957548,
232550,13.6928620190001,52.4388834740001,
232555,13.4241353030001,52.5528453740001,16349
232556,13.4290624010001,52.482279781,
232557,13.336861207,52.4541344950001,
232560,13.362324298,52.4523051400001,
232561,13.3385172390001,52.505242068,208
232563,13.4896903270001,52.512367876,9346
232564,13.458333152,52.5016055630001,
232567,13.4412754140001,52.501433332,
232574,13.3878560160001,52.492763101,"11460,12570,13276"
232582,13.370472735,52.4905388380001,
232587,13.449833938,52.460824949,
232588,13.498369355,52.419049871,
232591,13.419943517,52.498613817,
232592,13.219008355,52.5602088040001,
232593,13.443956487,52.500110448,"2569,9421,13778"
232596,13.333290966,52.467035922,
232600,13.2678834480001,52.5122041550001,960
232605,13.333348463,52.5607561520001,
232606,13.3194246960001,52.5015358570001,
232609,13.4797179920001,52.5238359950001,
232611,13.4099741520001,52.3941306140001,
232612,13.3954937680001,52.5942839740001,
232615,13.4163575630001,52.519968847,"11781,13253,13440,16131"
232616,13.3093623840001,52.6035406010001,
232617,13.3283636890001,52.5081497620001,"752,1934,10231"
232618,13.353981236,52.4815268850001,
232621,13.3620116500001,52.499950868,"11979,11980"
232622,13.2326544520001,52.539442658,
232626,13.446886507,52.547864657,
232627,13.250834275,52.420063693,
232629,13.601133444,52.4514654650001,
232630,13.5188399670001,52.447613205,
232632,13.3848042390001,52.5269081270001,"1079,1080,1468,1571,7763,7764"
232634,13.443976315,52.5001325630001,"2569,9421,13778"
232637,13.3399304490001,52.495813673,
232640,13.333710599,52.5042416900001,
232643,13.4177026840001,52.5137914210001,"14281,14443"
232646,13.2161318190001,52.526842539,
232650,13.383930526,52.516850258,
232651,13.3665633690001,52.5852163530001,
232652,13.558930166,52.4465674090001,
232654,13.4287170050001,52.421098247,
232655,13.3573562490001,52.5415603180001,"8676,15758"
232656,13.3459612230001,52.498832995,
232659,13.6307592960001,52.3956825970001,
232660,13.472906578,52.5155719030001,"2118,2257"
232662,13.304498702,52.517434044,
232663,13.251283825,52.449988612,
232664,13.463354709,52.560064878,
232667,13.300318152,52.5914460010001,
232670,13.4076871820001,52.53384012,1787
232671,13.2290263410001,52.5454774610001,
232675,13.2749450970001,52.460362495,"4337,5549,6389,7357"
232676,13.3164195140001,52.4402990250001,
232681,13.3111608310001,52.5065079070001,"112,1287,3843,5816,9340,11046,14083"
232682,13.3882488200001,52.561018195,
232683,13.330855474,52.5285024400001,132
232685,13.3434198410001,52.5253116010001,5366
232690,13.403255427,52.5232581050001,"4591,8703"
232691,13.244956411,52.6143698660001,
232692,13.3837431380001,52.5165370230001,
232694,13.401802393,52.4486925510001,
232695,13.400884601,52.5301674730001,8754
232702,13.436493129,52.5334686840001,
232704,13.3356041000001,52.520449216,
232707,13.424239646,52.485365018,
232708,13.5207376970001,52.460258513,
232710,13.3963293900001,52.5284154490001,"8195,8263,8384,9093,11120,12554,13866,14783,16365,17219"
232711,13.577515668,52.4905276550001,
232712,13.4795909920001,52.460334146,
232720,13.3172623340001,52.471811782,
232727,13.461922225,52.5647325960001,
232728,13.552158036,52.4393987240001,
232729,13.5595273320001,52.537464002,
232731,13.291547882,52.510473636,
232733,13.350828655,52.51204613,
232734,13.3224086180001,52.418736751,
232737,13.199536063,52.5348990750001,15
232738,13.4076878770001,52.573918441,
232741,13.3249880230001,52.500646256,"8903,15344"
232742,13.3617646550001,52.486371014,"152,798,1324"
232743,13.2418360130001,52.5385346030001,
232745,13.342996724,52.5263643160001,9581
232746,13.3494351050001,52.5420611590001,"2963,16171"
232748,13.334058869,52.5245109360001,1082
232749,13.3231573210001,52.486446803,"3804,6113"
232750,13.386923046,52.506501364,"941,3404,4018"
232751,13.4127359710001,52.544401125,
232752,13.3378143460001,52.4976860800001,6552
232753,13.343198612,52.5282417600001,994
232755,13.578285394,52.4542602380001,
232759,13.394393058,52.4840311560001,2494
232761,13.43466654,52.48123366,
232762,13.4294828430001,52.5559222460001,
232764,13.244197001,52.61497137,
232765,13.4014583960001,52.5397968560001,"3587,7310,9741,9919"
232766,13.440442494,52.5158536010001,11990
232768,13.39274898,52.5641953480001,"24,60,244,311,15241"
232769,13.30225404,52.506710309,"8424,12488,14698"
232772,13.425353795,52.4774718260001,"15078,15671"
232774,13.4193703460001,52.3947676340001,
232776,13.519892585,52.5258408810001,
232779,13.347798707,52.4257041720001,
232785,13.29535666,52.437347474,
232790,13.5399423960001,52.5257260770001,
232791,13.428783416,52.5815077950001,
232792,13.413136321,52.491630291,1235
232794,13.3758962380001,52.5308993260001,"7952,12749,13259,13649,14713,14965,16521,16621"
232795,13.455364436,52.5481308120001,
232796,13.4210105350001,52.533535837,
232797,13.3154767670001,52.4586680940001,
232798,13.316302986,52.576412158,
232799,13.371810602,52.4850576540001,
232801,13.4035092660001,52.53231637,
232803,13.401632684,52.4850762880001,
232806,13.4328934480001,52.517861666,"2119,2259,6481,12609,12651,15982"
232807,13.365817506,52.5030639810001,3308
232808,13.402842062,52.493902673,
232809,13.4171942780001,52.5124671340001,"1698,8213,9269,13546"
232810,13.1941210090001,52.5458113550001,
232811,13.3508764270001,52.5043875170001,
232814,13.5084277490001,52.463803812,
232815,13.3572827040001,52.4903058960001,
232817,13.354188053,52.4834893010001,
232818,13.290170876,52.49706452,"1421,5506,6581,6927"
232819,13.2937297710001,52.496278047,"3027,6330"
232820,13.449164003,52.552488748,
232821,13.304009663,52.5315921660001,
232822,13.5556325320001,52.4333028510001,
232824,13.4870679220001,52.502419387,
232831,13.4325885600001,52.512663633,
232833,13.4190391560001,52.5472645300001,4386
232834,13.2600510400001,52.546191913,
232835,13.2975138300001,52.539441369,10375
232836,13.411760671,52.50495019,"4158,11241,11372,15385"
232837,13.275911953,52.536963422,
232839,13.4588287720001,52.5265948690001,11188
232840,13.472830156,52.5050243050001,"305,1017,1330,3554,7160"
232845,13.4443848560001,52.4929348910001,4331
232849,13.4286368950001,52.493874378,4016
232850,13.604372798,52.5397364070001,
232851,13.329610684,52.523792514,"429,1739,2767"
232852,13.537325036,52.4185139640001,
